001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001069236,070501s2005\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123903883, 0247-D (online), C 13.58:7221, Studies of one-to-one fingerprint matching with vendor SDK matchers / , NISTIR ; 7221 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-b44469f43d7a400223de13ad83caf28f/pdf/GOVPUB-C13-b44469f43d7a400223de13ad83caf28f.pdf https://purl.fdlp.gov/GPO/gpo102053
001069237,070323s2006\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)86118672, 0247-D (online), C 13.58:7342, Full-scale evaluation of positive pressure ventilation in a fire fighter training building / , NISTIR ; 7342 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-b59e4642f159046f99e28da265e3c1d9/pdf/GOVPUB-C13-b59e4642f159046f99e28da265e3c1d9.pdf https://purl.fdlp.gov/GPO/gpo102104
001069238,070509s2005\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)124075072, 0247-D (online), C 13.58:7245, Intelligent plane as a mapping mechanism for user level performance optimization :  a case of reliable services over unreliable network /, NISTIR ; 7245 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-bbb7c7615b1c2ee39de24ae15ad733b0/pdf/GOVPUB-C13-bbb7c7615b1c2ee39de24ae15ad733b0.pdf https://purl.fdlp.gov/GPO/gpo102353
001069239,070521s2004\\\\mdua\\\\obt\\f000\0\eng\d, (OCoLC)132763118, 0247-D (online), C 13.58:7123, Fingerprint vendor technology evaluation 2003 :  summary of results and analysis report /, NISTIR ; 7123 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c0d16b4ce047ffbfcfde580dcf56f4e6/pdf/GOVPUB-C13-c0d16b4ce047ffbfcfde580dcf56f4e6.pdf https://purl.fdlp.gov/GPO/gpo102565
001069240,070501s2005\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123904082, 0247-D (online), C 13.58:7213, Effect of positive pressure ventilation on a room fire / , NISTIR ; 7213 , http://fire.nist.gov/bfrlpubs/fire05/PDF/f05018.pdf https://www.govinfo.gov/content/pkg/GOVPUB-C13-c343e6873147b69465bad279479bb4de/pdf/GOVPUB-C13-c343e6873147b69465bad279479bb4de.pdf https://purl.fdlp.gov/GPO/gpo102680
001069241,070416s2005\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123128284, 0247-D (online), C 13.58:7300, NIST fingerprint image quality (NFIQ) compliance test / , NISTIR ; 7300 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c81eb345eab7562fac3a45e27fba2b81/pdf/GOVPUB-C13-c81eb345eab7562fac3a45e27fba2b81.pdf https://purl.fdlp.gov/GPO/gpo102891
001069242,070501s2004\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123903985, 0247-D (online), C 13.58:7080," Verification and validation of CFAST, a model of fire growth and smoke spread / ", NISTIR ; 7080 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-cda7dae1b043bfc685509e5be07328af/pdf/GOVPUB-C13-cda7dae1b043bfc685509e5be07328af.pdf https://purl.fdlp.gov/GPO/gpo103112
001069243,091022s2007\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)458284431, 0247-D (online), C 13.58:7398, Selected impacts of documentary standards supported by NIST / , NISTIR ; 7398 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-cf7b19d4489fdeeedbd2703b1a2597b5/pdf/GOVPUB-C13-cf7b19d4489fdeeedbd2703b1a2597b5.pdf https://purl.fdlp.gov/GPO/gpo103188
001069244,070501s2003\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123904107, 0247-D (online), C 13.58:7013, The global combustion behavior of 1 MW to 3 MW hydrocarbon spray fires burning in an open environment / , NISTIR ; 7013 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d065ccec6208a3953d768a22f66c3fa4/pdf/GOVPUB-C13-d065ccec6208a3953d768a22f66c3fa4.pdf https://purl.fdlp.gov/GPO/gpo103220
001069245,110527s2011\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)727353516, 0247-D (online), C 13.58:7760, Analysis of Three Different Regression Models to Estimate the Ballistic Performance of New and Environmentally Conditioned Body Armor / , NISTIR ; 7760 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d3fc8e6a968a2e9f176e8cb3e91c03f8/pdf/GOVPUB-C13-d3fc8e6a968a2e9f176e8cb3e91c03f8.pdf https://purl.fdlp.gov/GPO/gpo103363
001069246,070501s2004\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123904007, 0247-D (online), C 13.58:7083, Face recognition vendor test 2002 :  supplemental report /, NISTIR ; 7083 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d557c506f903886e04ae744d66c11a68/pdf/GOVPUB-C13-d557c506f903886e04ae744d66c11a68.pdf https://purl.fdlp.gov/GPO/gpo103411
001069247,070416s2005\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123128310, 0247-D (online), C 13.58:7282, Estimates of thermal properties for fire fighters' protective clothing materials / , NISTIR ; 7282 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-da2f8c8a45df75212f0e638fbb7016c5/pdf/GOVPUB-C13-da2f8c8a45df75212f0e638fbb7016c5.pdf https://purl.fdlp.gov/GPO/gpo103829
001069248,070416s2005\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)123128302, 0247-D (online), C 13.58:7294, Performance of thermal exposure sensors in personal alert safety system (PASS) devices / , NISTIR ; 7294 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-dbd7f3128f005e25f8ab8d61a9845f24/pdf/GOVPUB-C13-dbd7f3128f005e25f8ab8d61a9845f24.pdf https://purl.fdlp.gov/GPO/gpo103918
001069249,070509s2005\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)124074321, 0247-D (online), C 13.58:7265, Effect of continued hydration on the transport properties of cracks through portland cemect pastes in a saturated environment :  a microstructural model study /, NISTIR ; 7265 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e32cc76b88a48af7da2896188bc102b1/pdf/GOVPUB-C13-e32cc76b88a48af7da2896188bc102b1.pdf https://purl.fdlp.gov/GPO/gpo104260
001069250,091208s2009\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)475594935, 0247-D (online), C 13.58:7599, A 1D spectral image validation/verification metric for fingerprints / , NISTIR ; 7599 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e3a46bac96e10821fb1ea6002fa0d749/pdf/GOVPUB-C13-e3a46bac96e10821fb1ea6002fa0d749.pdf https://purl.fdlp.gov/GPO/gpo104286
001069251,070521s2003\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)132740008, 0247-D (online), C 13.58:7065, Characterizing positive pressure ventilation using computational fluid dynamics / , NISTIR ; 7065 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e47e4e25c228922b3e557394c8839528/pdf/GOVPUB-C13-e47e4e25c228922b3e557394c8839528.pdf https://purl.fdlp.gov/GPO/gpo104313
001069252,121018s2012\\\\mdua\\\\ob\\\\000\0\eng\d, (OCoLC)813305073, 0247-D (online), C 13.58:7877, BioCTS 2012 :  advanced conformance test architectures and test suites for biometric data interchange formats and biometric information records /, NISTIR ; 7877 , https://dx.doi.org/10.6028/NIST.IR.7877 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e4d125caf2b700b5b7900d87cdf93628/pdf/GOVPUB-C13-e4d125caf2b700b5b7900d87cdf93628.pdf https://purl.fdlp.gov/GPO/gpo104332
001069253,070509s2004\\\\mdua\\\\o\\\\f000\0\eng\d, (OCoLC)124076788, 0247-D (online), C 13.58:7159, Web-based 3D visualization in a digital library of mathematical functions / , NISTIR ; 7159 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e52f8c363dca403671aeaa48a40a43ac/pdf/GOVPUB-C13-e52f8c363dca403671aeaa48a40a43ac.pdf https://purl.fdlp.gov/GPO/gpo104351
001069254,070501s2005\\\\mdua\\\\o\\\\f000\0\eng\d, (OCoLC)123903905, 0247-D (online), C 13.58:7209, Slap fingerprint segmentation evaluation 2004 analysis report / , NISTIR ; 7209 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e9a97fef7f83d68dea1e984db38fb271/pdf/GOVPUB-C13-e9a97fef7f83d68dea1e984db38fb271.pdf https://purl.fdlp.gov/GPO/gpo104525
001069255,160421s2012\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)947049792, 0247-D (online), C 13.58:7845, Technical guidance for archiving and configuration management of homeland security simulation applications / , NISTIR ; 7845 , https://dx.doi.org/10.6028/NIST.IR.7845 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ebc61d7d99aa22aedc245bceee4eb02f/pdf/GOVPUB-C13-ebc61d7d99aa22aedc245bceee4eb02f.pdf https://purl.fdlp.gov/GPO/gpo104615
001069256,110323s2011\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)708246499, 0247-D (online), C 13.58:7765, Internal curing :  a 2010 state-of-the-art review /, NISTIR ; 7765 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-ed41c568de258d569f717411a2a23bde/pdf/GOVPUB-C13-ed41c568de258d569f717411a2a23bde.pdf https://purl.fdlp.gov/GPO/gpo104676
001069257,070509s2004\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)124075049, 0247-D (online), C 13.58:7119, Studies of one-to-one fingerprint matching with vendor SDK matchers / , NISTIR ; 7119 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-efac72b6368fce05040f4abbc727d5a4/pdf/GOVPUB-C13-efac72b6368fce05040f4abbc727d5a4.pdf https://purl.fdlp.gov/GPO/gpo104769
001069258,091022s2009\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)458312527, 0247-D (online), C 13.58:7577, ELFT phase II :  an evaluation of automated latent fingerprint identification technologies /, NISTIR ; 7577 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-efb0675d444d09dffe09262e50470d73/pdf/GOVPUB-C13-efb0675d444d09dffe09262e50470d73.pdf https://purl.fdlp.gov/GPO/gpo104771
001069259,070323s2006\\\\mdua\\\\ob\\\f000\0\eng\d, (OCoLC)86119067, 0247-D (online), C 13.58:7319, Toward a standard benefit-cost methodology for publicly funded science and technology programs / , NISTIR ; 7319 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-f94ceabd02fea340669f8f79ecb30116/pdf/GOVPUB-C13-f94ceabd02fea340669f8f79ecb30116.pdf https://purl.fdlp.gov/GPO/gpo105149
001069260,070521s2007\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)132825063, 0247-D (online), C 13.58:7407, Critical frequency estimates for thermowells covered under ASME PTC 19.3 / , NISTIR ; 7407 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-fd244d50204432da51a838c2ff10b647/pdf/GOVPUB-C13-fd244d50204432da51a838c2ff10b647.pdf https://purl.fdlp.gov/GPO/gpo105317
001072314,160606s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215387, 0247-D (online), C 13.58:85-3273-3, Energy prices and discount factors for life-cycle cost analysis 1988 :  annual supplement to NBS Handbook 135 and NBS Special Publication 709 /, NISTIR;  85-3273-3. , https://doi.org/10.6028/NBS.IR.85-3273-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-036c52117777300d7efae19e07fcfbdf/pdf/GOVPUB-C13-036c52117777300d7efae19e07fcfbdf.pdf https://purl.fdlp.gov/GPO/gpo94476
001072522,160922s2001\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933452, 0247-D (online), C 13.58:6610, NIST frequency measurement and analysis system :  operator's manual /, NISTIR ; 6610 , https://doi.org/10.6028/NIST.IR.6610 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f91526da0cc942060b0b0f8e4d2a0f64/pdf/GOVPUB-C13-f91526da0cc942060b0b0f8e4d2a0f64.pdf https://purl.fdlp.gov/GPO/gpo105142
001072523,160922s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933453, 0247-D (online), C 13.58:6618, Significant papers from the first 50 years of the Boulder Labs / , NISTIR ; 6618 , https://doi.org/10.6028/NIST.IR.6618 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d49104c9b9e1ecd0eeca4ff8270e51f8/pdf/GOVPUB-C13-d49104c9b9e1ecd0eeca4ff8270e51f8.pdf https://purl.fdlp.gov/GPO/gpo103382
001072525,160922s2001\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933460, 0247-D (online), C 13.58:6791, Workshop on standards for biomedical materials and devices , NISTIR ; 6791 , https://doi.org/10.6028/NIST.IR.6791 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d8798f588028a907cf07ec8c59e9b36b/pdf/GOVPUB-C13-d8798f588028a907cf07ec8c59e9b36b.pdf https://purl.fdlp.gov/GPO/gpo103768
001072526,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933469, 0247-D (online), C 13.58:6118, Metallurgy of the RMS titanic / , NISTIR ; 6118 , https://doi.org/10.6028/NIST.IR.6118 https://www.govinfo.gov/content/pkg/GOVPUB-C13-17a17f71ae2f9d4316c52e62d4650c9f/pdf/GOVPUB-C13-17a17f71ae2f9d4316c52e62d4650c9f.pdf https://purl.fdlp.gov/GPO/gpo95436
001072527,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933470, 0247-D (online), C 13.58:6131, Truncating the singular value decomposition for ILL-posed problems / , NISTIR ; 6131 , https://doi.org/10.6028/NIST.IR.6131 https://www.govinfo.gov/content/pkg/GOVPUB-C13-54c0e9b7c5359666bf2d177b252d5198/pdf/GOVPUB-C13-54c0e9b7c5359666bf2d177b252d5198.pdf https://purl.fdlp.gov/GPO/gpo97990
001072528,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933471, 0247-D (online), C 13.58:6132, Fire safety of passenger trains phase I :  material evaluation (cone calorimeter) /, NISTIR ; 6132 , https://doi.org/10.6028/NIST.IR.6132 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8653845264202d849be8679cdd9b2924/pdf/GOVPUB-C13-8653845264202d849be8679cdd9b2924.pdf https://purl.fdlp.gov/GPO/gpo100256
001072529,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933472, 0247-D (online), C 13.58:6158, Cargo container transfer requirements for the mobile offshore base / , NISTIR ; 6158 , https://doi.org/10.6028/NIST.IR.6158 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f74a810f3a3a766245b11335af1aa409/pdf/GOVPUB-C13-f74a810f3a3a766245b11335af1aa409.pdf https://purl.fdlp.gov/GPO/gpo105475
001072530,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933473, 0247-D (online), C 13.58:6185," An approach for measuring reductions in operations, maintenance, and energy costs :  baseline measures of construction industry practices for the national construction goals /", NISTIR ; 6185 , https://doi.org/10.6028/NIST.IR.6185 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e74cfb00c9a4f41c69b138363a94893e/pdf/GOVPUB-C13-e74cfb00c9a4f41c69b138363a94893e.pdf https://purl.fdlp.gov/GPO/gpo104442
001072531,160922s1996\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933474, 0247-D (online), C 13.58:6186, Phase II final report :  ATEC project : air transportable expeditionary crane /, NISTIR ; 6186 , https://doi.org/10.6028/NIST.IR.6186 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5ae15b71be8d37dac65c61ae70947f33/pdf/GOVPUB-C13-5ae15b71be8d37dac65c61ae70947f33.pdf https://purl.fdlp.gov/GPO/gpo98350
001072532,160922s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933475, 0247-D (online), C 13.58:6055, NIST construction automation program report no. 3 :  electromagnetic signal attenuation in construction materials /, NISTIR ; 6055 , https://doi.org/10.6028/NIST.IR.6055 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a40c5b3f5d9becff9d4d9249a5f1cc0f/pdf/GOVPUB-C13-a40c5b3f5d9becff9d4d9249a5f1cc0f.pdf https://purl.fdlp.gov/GPO/gpo101399
001072533,160922s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933476, 0247-D (online), C 13.58:6088," Data structures for the fire data management system, FDMS 2.0 / ", NISTIR ; 6088 , https://doi.org/10.6028/NIST.IR.6088 https://www.govinfo.gov/content/pkg/GOVPUB-C13-52b32cb4ef25e1d11a27405fdd3b7590/pdf/GOVPUB-C13-52b32cb4ef25e1d11a27405fdd3b7590.pdf https://purl.fdlp.gov/GPO/gpo97915
001072534,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933482, 0247-D (online), C 13.58:6192, A revised model for role-based access control / , NISTIR ; 6192 , https://doi.org/10.6028/NIST.IR.6192 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e2ccdc7e7c25f59c45ab38751d7db264/pdf/GOVPUB-C13-e2ccdc7e7c25f59c45ab38751d7db264.pdf https://purl.fdlp.gov/GPO/gpo104240
001072535,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933483, 0247-D (online), C 13.58:6196-1," Sprinkler, smoke & heat vent, draft curtain interaction :  large scale experiments and model development /", NISTIR ;  6196-1. , https://doi.org/10.6028/NIST.IR.6196-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-63a600af9a2a9b1c86a75c6f2004c22f/pdf/GOVPUB-C13-63a600af9a2a9b1c86a75c6f2004c22f.pdf https://purl.fdlp.gov/GPO/gpo100060
001072536,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933484, 0247-D (online), C 13.58:6213, Obstacle detection and mapping system / , NISTIR ; 6213 , https://doi.org/10.6028/NIST.IR.6213 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7547c0676d96d7d36b49f8bc0da81faf/pdf/GOVPUB-C13-7547c0676d96d7d36b49f8bc0da81faf.pdf https://purl.fdlp.gov/GPO/gpo99388
001072537,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933485, 0247-D (online), C 13.58:6216, An assessment of data requirements and data transfer formats for layered manufacturing / , NISTIR ; 6216 , https://doi.org/10.6028/NIST.IR.6216 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7c627f45ba2dcddb1095248e998458ce/pdf/GOVPUB-C13-7c627f45ba2dcddb1095248e998458ce.pdf https://purl.fdlp.gov/GPO/gpo99687
001072538,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933486, 0247-D (online), C 13.58:6245, Federal register document image database :  NIST Special Database 25 (Vol. 1) /, NISTIR ; 6245 , https://doi.org/10.6028/NIST.IR.6245 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9fc4ed780f9856183d6b934f124a7d1a/pdf/GOVPUB-C13-9fc4ed780f9856183d6b934f124a7d1a.pdf https://purl.fdlp.gov/GPO/gpo101211
001072539,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933487, 0247-D (online), C 13.58:6250," Materials Science and Engineering Laboratory, Metallurgy Division :  1998 programs and accomplishments", NISTIR ; 6250 , https://doi.org/10.6028/NIST.IR.6250 https://www.govinfo.gov/content/pkg/GOVPUB-C13-bf99b0997abff45d2a85213b045a3773/pdf/GOVPUB-C13-bf99b0997abff45d2a85213b045a3773.pdf https://purl.fdlp.gov/GPO/gpo102513
001072540,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933488, 0247-D (online), C 13.58:6252, The NIST DMIS interpreter version 2 / , NISTIR ; 6252 , https://doi.org/10.6028/NIST.IR.6252 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5d9af4ac9a610539a0d2928bcb9fb76d/pdf/GOVPUB-C13-5d9af4ac9a610539a0d2928bcb9fb76d.pdf https://purl.fdlp.gov/GPO/gpo98470
001072541,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933489, 0247-D (online), C 13.58:6260, Testing of interaction-driven manufacturing systems / , NISTIR ; 6260 , https://doi.org/10.6028/NIST.IR.6260 https://www.govinfo.gov/content/pkg/GOVPUB-C13-373571d263f3d92a673062142e755d53/pdf/GOVPUB-C13-373571d263f3d92a673062142e755d53.pdf https://purl.fdlp.gov/GPO/gpo96662
001072542,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933490, 0247-D (online), C 13.58:6298, BridgeLCC 1.0 users manual :  life-cycle costing software for preliminary bridge design /, NISTIR ; 6298 , https://doi.org/10.6028/NIST.IR.6298 https://www.govinfo.gov/content/pkg/GOVPUB-C13-89acebbf6f3349e08e193b112964c5c6/pdf/GOVPUB-C13-89acebbf6f3349e08e193b112964c5c6.pdf https://purl.fdlp.gov/GPO/gpo100381
001072543,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933491, 0247-D (online), C 13.58:6300, The AUTONAV/DOT project :  baseline measurement system for evaluation of roadway departure warning system /, NISTIR ; 6300 , https://doi.org/10.6028/NIST.IR.6300 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e08ea2ebf6d439b1ededce72ec59b48a/pdf/GOVPUB-C13-e08ea2ebf6d439b1ededce72ec59b48a.pdf https://purl.fdlp.gov/GPO/gpo104142
001072544,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933492, 0247-D (online), C 13.58:6303, Benefits and costs of research :  a case study of cybernetic building systems /, NISTIR ; 6303 , https://doi.org/10.6028/NIST.IR.6303 https://www.govinfo.gov/content/pkg/GOVPUB-C13-252e922bc2cac99a7dc16c91d9786325/pdf/GOVPUB-C13-252e922bc2cac99a7dc16c91d9786325.pdf https://purl.fdlp.gov/GPO/gpo95867
001072545,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933493, 0247-D (online), C 13.58:6359," Flame inhibition by ferrocene, carbon dioxide, and trifluoromethane blends :  synergistic and antagonistic effects /", NISTIR ; 6359 , https://doi.org/10.6028/NIST.IR.6359 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1ee3c282c924b1931bfa539703871e4f/pdf/GOVPUB-C13-1ee3c282c924b1931bfa539703871e4f.pdf https://purl.fdlp.gov/GPO/gpo95733
001072547,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933503, 0247-D (online), C 13.58:6339, Systems integration for manufacturing applications 1998 annual report / , NISTIR ; 6339 , https://doi.org/10.6028/NIST.IR.6339 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3307e7916a47209746e9a85fb4d97a96/pdf/GOVPUB-C13-3307e7916a47209746e9a85fb4d97a96.pdf https://purl.fdlp.gov/GPO/gpo96525
001072548,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933504, 0247-D (online), C 13.58:6364, An analysis of requirements for specifying manufacturing engineering and business processes / , NISTIR ; 6364 , https://doi.org/10.6028/NIST.IR.6364 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9e7a37a3c9119d0c1d820864143fd55c/pdf/GOVPUB-C13-9e7a37a3c9119d0c1d820864143fd55c.pdf https://purl.fdlp.gov/GPO/gpo101172
001072550,160922s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933506, 0247-D (online), C 13.58:6387, The NIST gage block calibration software system user's manual / , NISTIR ; 6387 , https://doi.org/10.6028/NIST.IR.6387 https://www.govinfo.gov/content/pkg/GOVPUB-C13-72063cf6fd07e5ed2b34b45450fb2b67/pdf/GOVPUB-C13-72063cf6fd07e5ed2b34b45450fb2b67.pdf https://purl.fdlp.gov/GPO/gpo99268
001072551,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933507, 0247-D (online), C 13.58:6389," UNIFORMAT II elemental classification for building specifications, cost estimating, and cost analysis / ", NISTIR ; 6389 , https://doi.org/10.6028/NIST.IR.6389 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5af96252bc88826c911daac93c449927/pdf/GOVPUB-C13-5af96252bc88826c911daac93c449927.pdf https://purl.fdlp.gov/GPO/gpo98355
001072553,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933509, 0247-D (online), C 13.58:6392," GSA guide to specifying interoperable building automation and control systems using ANSI/ASHRAE standard 135-1995, BACnet / ", NISTIR ; 6392 , https://doi.org/10.6028/NIST.IR.6392 https://www.govinfo.gov/content/pkg/GOVPUB-C13-14ec31045df4aac50d60350ca979f7f5/pdf/GOVPUB-C13-14ec31045df4aac50d60350ca979f7f5.pdf https://purl.fdlp.gov/GPO/gpo95159
001072554,160922s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933517, 0247-D (online), C 13.58:6398, Spot test kits for detecting lead in household paint :  a laboratory evaluation /, NISTIR ; 6398 , https://doi.org/10.6028/NIST.IR.6398 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1e1aaa85b6f6864cf8624c2fe9fca068/pdf/GOVPUB-C13-1e1aaa85b6f6864cf8624c2fe9fca068.pdf https://purl.fdlp.gov/GPO/gpo95716
001072555,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933518, 0247-D (online), C 13.58:6399, Deterioration of Iowa highway concrete pavements :  a petrographic study /, NISTIR ; 6399 , https://doi.org/10.6028/NIST.IR.6399 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e9b6221ffb83cd90a381933550ae701a/pdf/GOVPUB-C13-e9b6221ffb83cd90a381933550ae701a.pdf https://purl.fdlp.gov/GPO/gpo104528
001072556,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933519, 0247-D (online), C 13.58:6401, Computer-integrated knowledge system (CIKS) network :  report of the 2nd workshop /, NISTIR ; 6401 , https://doi.org/10.6028/NIST.IR.6401 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2ece661091a11d645437530114ba71e8/pdf/GOVPUB-C13-2ece661091a11d645437530114ba71e8.pdf https://purl.fdlp.gov/GPO/gpo96419
001072557,160922s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933520, 0247-D (online), C 13.58:6402," Predicting the performance of concrete repair materials :  summary of workshop April 26 and 27, 1999 Durham, New Hampshire /", NISTIR ; 6402 , https://doi.org/10.6028/NIST.IR.6402 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f807056b44a2c3a45b3ab573e1bd75d4/pdf/GOVPUB-C13-f807056b44a2c3a45b3ab573e1bd75d4.pdf https://purl.fdlp.gov/GPO/gpo105101
001072558,160922s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933521, 0247-D (online), C 13.58:6435, Materials Science and Engineering Laboratory. Polymers Division :  1999 programs and accomplishments /, NISTIR ; 6435 , https://doi.org/10.6028/NIST.IR.6435 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c88891b02f27de30964d77ac624e6557/pdf/GOVPUB-C13-c88891b02f27de30964d77ac624e6557.pdf https://purl.fdlp.gov/GPO/gpo102909
001072559,160922s2008\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933522, 0247-D (online), C 13.58:6654, Thermodynamic data to support high-temperature syngas quench design :  vapor liquid equilibrium calculations /, NISTIR ; 6654 , https://doi.org/10.6028/NIST.IR.6654 https://www.govinfo.gov/content/pkg/GOVPUB-C13-df7e49eec6488baad592d1e538b395b8/pdf/GOVPUB-C13-df7e49eec6488baad592d1e538b395b8.pdf https://purl.fdlp.gov/GPO/gpo104090
