001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001069304,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032800, 0247-D (online), C 13.58:88-3793, A summary of the new European Community approach to standards development / , NBSIR;  88-3793. , https://doi.org/10.6028/NBS.IR.88-3793 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1df70d208ba304d5fb804c2021773eae/pdf/GOVPUB-C13-1df70d208ba304d5fb804c2021773eae.pdf https://purl.fdlp.gov/GPO/gpo95713
001069305,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032801, 0247-D (online), C 13.58:88-3796, Literature review of strengthening methodologies of existing structures / , NBSIR;  88-3796. , https://doi.org/10.6028/NBS.IR.88-3796 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0ec4d6e03c08ec130f2e433e987b203d/pdf/GOVPUB-C13-0ec4d6e03c08ec130f2e433e987b203d.pdf https://purl.fdlp.gov/GPO/gpo95018
001069306,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032802, 0247-D (online), C 13.58:88-3797, Literature review of post-installed anchorage in concrete / , NBSIR;  88-3797. , https://doi.org/10.6028/NBS.IR.88-3797 https://www.govinfo.gov/content/pkg/GOVPUB-C13-76348375d2536f70ab955d75dd7ec793/pdf/GOVPUB-C13-76348375d2536f70ab955d75dd7ec793.pdf https://purl.fdlp.gov/GPO/gpo99426
001069307,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032803, 0247-D (online), C 13.58:88-3798, Mechanical property enhancement in ceramic matrix composites / , NBSIR;  88-3798. , https://doi.org/10.6028/NBS.IR.88-3798 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0beee58eeebd679134ccd3a54cd5d0f6/pdf/GOVPUB-C13-0beee58eeebd679134ccd3a54cd5d0f6.pdf https://purl.fdlp.gov/GPO/gpo94813
001069308,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032819, 0247-D (online), C 13.58:88-3769, The vertical workstation's equipment controllers of the automated manufacturing research facility at the National Bureau of Standards / , NBSIR;  88-3769. , https://doi.org/10.6028/NBS.IR.88-3769 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3ebfc91c9cfce0ac05b45c0847c71ac3/pdf/GOVPUB-C13-3ebfc91c9cfce0ac05b45c0847c71ac3.pdf https://purl.fdlp.gov/GPO/gpo97038
001069309,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032820, 0247-D (online), C 13.58:88-3770, An AMPLE version 0.1 prototype :  the HWS implementation /, NBSIR;  88-3770. , https://doi.org/10.6028/NBS.IR.88-3770 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7ffbe1ac00043d53bb7ed37ca6a44535/pdf/GOVPUB-C13-7ffbe1ac00043d53bb7ed37ca6a44535.pdf https://purl.fdlp.gov/GPO/gpo99818
001069310,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032821, 0247-D (online), C 13.58:88-3771, Small flame ignitability and flammability behavior of upholstered furniture materials / , NBSIR;  88-3771. , https://doi.org/10.6028/NBS.IR.88-3771 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c747558c83011b6264be36520e220b59/pdf/GOVPUB-C13-c747558c83011b6264be36520e220b59.pdf https://purl.fdlp.gov/GPO/gpo102845
001069311,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032822, 0247-D (online), C 13.58:88-3772, Implementation of the Inspection Robot Controller / , NBSIR;  88-3772. , https://doi.org/10.6028/NBS.IR.88-3772 https://www.govinfo.gov/content/pkg/GOVPUB-C13-18dcd49b8aa86d9729341f51b4e69381/pdf/GOVPUB-C13-18dcd49b8aa86d9729341f51b4e69381.pdf https://purl.fdlp.gov/GPO/gpo95335
001069312,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907150, 0247-D (online), C 13.58:87-3505, Some observations on the shape impinging diffusion flames / , NBSIR;  87-3505. , https://doi.org/10.6028/NBS.IR.87-3505 https://www.govinfo.gov/content/pkg/GOVPUB-C13-31a6f214e04faa97bec919af458e5a72/pdf/GOVPUB-C13-31a6f214e04faa97bec919af458e5a72.pdf https://purl.fdlp.gov/GPO/gpo96800
001069313,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032823, 0247-D (online), C 13.58:88-3773, Ignition and flame spread measurements of aircraft lining materials / , NBSIR;  88-3773. , https://doi.org/10.6028/NBS.IR.88-3773 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2c2f1fce1d7d799472015b20065fafad/pdf/GOVPUB-C13-2c2f1fce1d7d799472015b20065fafad.pdf https://purl.fdlp.gov/GPO/gpo96189
001069314,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032824, 0247-D (online), C 13.58:88-3774, A review of candidate methods for detecting incipient defects due to aging of installed cables in nuclear power plants / , NBSIR;  88-3774. , https://doi.org/10.6028/NBS.IR.88-3774 https://www.govinfo.gov/content/pkg/GOVPUB-C13-183bc2d049f36d558e8a3c4ae8671ee8/pdf/GOVPUB-C13-183bc2d049f36d558e8a3c4ae8671ee8.pdf https://purl.fdlp.gov/GPO/gpo95450
001069315,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032825, 0247-D (online), C 13.58:88-3775, Inventory of equipment in the Inspection Workstation / , NBSIR;  88-3775. , https://doi.org/10.6028/NBS.IR.88-3775 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1e1364e8ca2e2d31e00f4b6371d3a46c/pdf/GOVPUB-C13-1e1364e8ca2e2d31e00f4b6371d3a46c.pdf https://purl.fdlp.gov/GPO/gpo95581
001069316,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032826, 0247-D (online), C 13.58:88-3776, The GRAMPS operating system :  user's guide /, NBSIR;  88-3776. , https://doi.org/10.6028/NBS.IR.88-3776 https://www.govinfo.gov/content/pkg/GOVPUB-C13-bd3e216c41238ca4006936a9a4bba334/pdf/GOVPUB-C13-bd3e216c41238ca4006936a9a4bba334.pdf https://purl.fdlp.gov/GPO/gpo102405
001069317,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032828, 0247-D (online), C 13.58:88-3779, Recommended technical specifications for procurement of systems for the Inspection Workstation / , NBSIR;  88-3779. , https://doi.org/10.6028/NBS.IR.88-3779 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7c0f244ef844c6f33f2d29ba833a8af3/pdf/GOVPUB-C13-7c0f244ef844c6f33f2d29ba833a8af3.pdf https://purl.fdlp.gov/GPO/gpo99669
001069318,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032829, 0247-D (online), C 13.58:88-3781, Recommended procedure for rating and testing of variable speed air source unitary air conditioners and heat pumps / , NBSIR;  88-3781. , https://doi.org/10.6028/NBS.IR.88-3781 https://www.govinfo.gov/content/pkg/GOVPUB-C13-21985b0928d289b59ee6d944dfbce792/pdf/GOVPUB-C13-21985b0928d289b59ee6d944dfbce792.pdf https://purl.fdlp.gov/GPO/gpo95962
001069319,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032830, 0247-D (online), C 13.58:88-3783, The graphics subsystem of the Vertical Workstation of the Automated Manufacturing Research Facility at the National Bureau of Standards / , NBSIR;  88-3783. , https://doi.org/10.6028/NBS.IR.88-3783 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1bff9605409982847b055a05c7642e50/pdf/GOVPUB-C13-1bff9605409982847b055a05c7642e50.pdf https://purl.fdlp.gov/GPO/gpo95673
001069320,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032831, 0247-D (online), C 13.58:88-3784, Material Handling Workstation implementation / , NBSIR;  88-3784. , https://doi.org/10.6028/NBS.IR.88-3784 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4c008611f51a4973a4531f34b1b651de/pdf/GOVPUB-C13-4c008611f51a4973a4531f34b1b651de.pdf https://purl.fdlp.gov/GPO/gpo97655
001069321,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907151, 0247-D (online), C 13.58:87-3506," Reference standard polyethylene resins and piping materials :  final report (October 1, 1985 - September 30, 1986) /", NBSIR;  87-3506. , https://doi.org/10.6028/NBS.IR.87-3506 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fcb8d55e3c57488bf634276a1a33fad9/pdf/GOVPUB-C13-fcb8d55e3c57488bf634276a1a33fad9.pdf https://purl.fdlp.gov/GPO/gpo105304
001069322,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032832, 0247-D (online), C 13.58:88-3785, Material Handling Workstation - operator manual / , NBSIR;  88-3785. , https://doi.org/10.6028/NBS.IR.88-3785 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2722868b4301be2b8ab8750046cd11a8/pdf/GOVPUB-C13-2722868b4301be2b8ab8750046cd11a8.pdf https://purl.fdlp.gov/GPO/gpo95918
001069323,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032833, 0247-D (online), C 13.58:88-3786," Material Handling Workstation, recommended technical specifications for procurement of systems / ", NBSIR;  88-3786. , https://doi.org/10.6028/NBS.IR.88-3786 https://www.govinfo.gov/content/pkg/GOVPUB-C13-80e09dc2d1553f366385a780b57299c2/pdf/GOVPUB-C13-80e09dc2d1553f366385a780b57299c2.pdf https://purl.fdlp.gov/GPO/gpo99847
001069324,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032834, 0247-D (online), C 13.58:88-3787, Implementation of the execution control system of the Inspection Workstation / , NBSIR;  88-3787. , https://doi.org/10.6028/NBS.IR.88-3787 https://www.govinfo.gov/content/pkg/GOVPUB-C13-46666450ade3dd39c492d0de01c0cf6c/pdf/GOVPUB-C13-46666450ade3dd39c492d0de01c0cf6c.pdf https://purl.fdlp.gov/GPO/gpo97303
001069325,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032835, 0247-D (online), C 13.58:88-3788, Inelastic behavior of full-scale bridge columns subjected to cyclic loading / , NBSIR;  88-3788. , https://doi.org/10.6028/NBS.IR.88-3788 https://www.govinfo.gov/content/pkg/GOVPUB-C13-50dcb194b4d93201a437c5f25f1d5ebf/pdf/GOVPUB-C13-50dcb194b4d93201a437c5f25f1d5ebf.pdf https://purl.fdlp.gov/GPO/gpo97850
001069326,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032839, 0247-D (online), C 13.58:88-3800, Project plan for full scale smoke movement and smoke control tests / , NBSIR;  88-3800. , https://doi.org/10.6028/NBS.IR.88-3800 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9a101854fa1a70b72672c1294a8d6eb6/pdf/GOVPUB-C13-9a101854fa1a70b72672c1294a8d6eb6.pdf https://purl.fdlp.gov/GPO/gpo101018
001069327,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032840, 0247-D (online), C 13.58:88-3804, Cleaning and Deburring Workstation operations manual / , NBSIR;  88-3804. , https://doi.org/10.6028/NBS.IR.88-3804 https://www.govinfo.gov/content/pkg/GOVPUB-C13-32e277a5c06facd31a1c4f6ca6b16ae8/pdf/GOVPUB-C13-32e277a5c06facd31a1c4f6ca6b16ae8.pdf https://purl.fdlp.gov/GPO/gpo96518
001069328,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032841, 0247-D (online), C 13.58:88-3805, Revised unitary heat pump specification for military family housing / , NBSIR;  88-3805. , https://doi.org/10.6028/NBS.IR.88-3805 https://www.govinfo.gov/content/pkg/GOVPUB-C13-56c63e8e5f0c5f316dc77c5be7f9b7f2/pdf/GOVPUB-C13-56c63e8e5f0c5f316dc77c5be7f9b7f2.pdf https://purl.fdlp.gov/GPO/gpo98062
001069329,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032842, 0247-D (online), C 13.58:88-3806, Fire environment in counterflow ventilation (the in-flight cabin aircraft fire problem) / , NBSIR;  88-3806. , https://doi.org/10.6028/NBS.IR.88-3806 https://www.govinfo.gov/content/pkg/GOVPUB-C13-815f4dc723987819f1ec75c4be3c5833/pdf/GOVPUB-C13-815f4dc723987819f1ec75c4be3c5833.pdf https://purl.fdlp.gov/GPO/gpo99866
001069330,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907153, 0247-D (online), C 13.58:87-3507, Approximate procedures for calculating protection from initial nuclear radiation from weapons / , NBSIR;  87-3507. , https://doi.org/10.6028/NBS.IR.87-3507 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f25ee522edfe5aeac8b93be03028cead/pdf/GOVPUB-C13-f25ee522edfe5aeac8b93be03028cead.pdf https://purl.fdlp.gov/GPO/gpo104885
001069331,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032843, 0247-D (online), C 13.58:88-3812, Working fluid selection for space-based two-phase heat transport systems / , NBSIR;  88-3812. , https://doi.org/10.6028/NBS.IR.88-3812 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fd1cd4205e3881cd844aee3efcc98850/pdf/GOVPUB-C13-fd1cd4205e3881cd844aee3efcc98850.pdf https://purl.fdlp.gov/GPO/gpo105316
001069332,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032844, 0247-D (online), C 13.58:88-3813, Initial Graphics Exchange specification (IGES) version 4.0 / , NBSIR;  88-3813. , https://doi.org/10.6028/NBS.IR.88-3813 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7b81ba8b0f709555f162cb496aa63b3b/pdf/GOVPUB-C13-7b81ba8b0f709555f162cb496aa63b3b.pdf https://purl.fdlp.gov/GPO/gpo99651
001069333,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032845, 0247-D (online), C 13.58:88-3814, Progress toward a general analytical method for predicting indoor air pollution in buildings- indoor air quality modeling phase III report / , NBSIR;  88-3814. , https://doi.org/10.6028/NBS.IR.88-3814 https://www.govinfo.gov/content/pkg/GOVPUB-C13-94e2315bf3e3c02dcf3a9068d34e66ba/pdf/GOVPUB-C13-94e2315bf3e3c02dcf3a9068d34e66ba.pdf https://purl.fdlp.gov/GPO/gpo100815
001069334,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032847, 0247-D (online), C 13.58:88-3802, Architecture and principles of the Inspection Workstation / , NBSIR;  88-3802. , https://doi.org/10.6028/NBS.IR.88-3802 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9a584d3765a03ade862f75d15be49f03/pdf/GOVPUB-C13-9a584d3765a03ade862f75d15be49f03.pdf https://purl.fdlp.gov/GPO/gpo101022
001069335,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032849, 0247-D (online), C 13.58:88-3807, Lights of New York harbor / , NBSIR;  88-3807. , https://doi.org/10.6028/NBS.IR.88-3807 https://www.govinfo.gov/content/pkg/GOVPUB-C13-715c48ba78b0f13eeffd28a009400298/pdf/GOVPUB-C13-715c48ba78b0f13eeffd28a009400298.pdf https://purl.fdlp.gov/GPO/gpo99248
001069336,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907154, 0247-D (online), C 13.58:87-3508, The geometry modeling system user's guide / , NBSIR;  87-3508. , https://doi.org/10.6028/NBS.IR.87-3508 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1ac9eb749b1342e5d41c74ee7cf8aac3/pdf/GOVPUB-C13-1ac9eb749b1342e5d41c74ee7cf8aac3.pdf https://purl.fdlp.gov/GPO/gpo95377
001069337,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032860, 0247-D (online), C 13.58:88-3815," Center for Electronics and Electrical Engineering technical progress bulletin covering center programs, January to March 1988, with 1988 CEEE events calendar / ", NBSIR;  88-3815. , https://doi.org/10.6028/NBS.IR.88-3815 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8895634e8f49467911236d5b1cb3fd80/pdf/GOVPUB-C13-8895634e8f49467911236d5b1cb3fd80.pdf https://purl.fdlp.gov/GPO/gpo100329
001069338,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032861, 0247-D (online), C 13.58:88-3816, AMRF network communications / , NBSIR;  88-3816. , https://doi.org/10.6028/NBS.IR.88-3816 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a17b25f5b81599e4c9b17e5bb4297601/pdf/GOVPUB-C13-a17b25f5b81599e4c9b17e5bb4297601.pdf https://purl.fdlp.gov/GPO/gpo101298
001069339,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907155, 0247-D (online), C 13.58:87-3509, Cigarette ignition of soft furnishings - a literature review with commentary / , NBSIR;  87-3509. , https://doi.org/10.6028/NBS.IR.87-3509 https://www.govinfo.gov/content/pkg/GOVPUB-C13-83d63c4ca9f478ebac2c789c2232660a/pdf/GOVPUB-C13-83d63c4ca9f478ebac2c789c2232660a.pdf https://purl.fdlp.gov/GPO/gpo99968
001069340,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032863, 0247-D (online), C 13.58:88-3818, Converting the AMRF part model report to a PDES/STEP subset (a preliminary implementation) / , NBSIR;  88-3818. , https://doi.org/10.6028/NBS.IR.88-3818 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7178aaf9f6758db171ae61f888c8d829/pdf/GOVPUB-C13-7178aaf9f6758db171ae61f888c8d829.pdf https://purl.fdlp.gov/GPO/gpo99252
001069341,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032864, 0247-D (online), C 13.58:88-3819, Implementation of the Inspection Workstation Controller / , NBSIR;  88-3819. , https://doi.org/10.6028/NBS.IR.88-3819 https://www.govinfo.gov/content/pkg/GOVPUB-C13-282eca76426a516278bea61bcae819d7/pdf/GOVPUB-C13-282eca76426a516278bea61bcae819d7.pdf https://purl.fdlp.gov/GPO/gpo96080
001069342,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032865, 0247-D (online), C 13.58:88-3820," Collapse of masonry wall under construction in Pawtucket, RI, October 28, 1985 / ", NBSIR;  88-3820. , https://doi.org/10.6028/NBS.IR.88-3820 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0ec814fd495e38b651246346849fc69a/pdf/GOVPUB-C13-0ec814fd495e38b651246346849fc69a.pdf https://purl.fdlp.gov/GPO/gpo95019
001069343,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032867, 0247-D (online), C 13.58:88-3823, Ongoing implementation agreements for open systems interconnection protocols volume 1 :  stable virtual terminal & document architecture and interchange format /, NBSIR;  88-3823. , https://doi.org/10.6028/NBS.IR.88-3823 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f3da3fb9c5a527b50bbfc708afbc95b7/pdf/GOVPUB-C13-f3da3fb9c5a527b50bbfc708afbc95b7.pdf https://purl.fdlp.gov/GPO/gpo104932
001069344,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032868, 0247-D (online), C 13.58:88-3824, Ongoing implementation agreements for open systems interconnection protocols volume 2 :  continuing agreements /, NBSIR;  88-3824. , https://doi.org/10.6028/NBS.IR.88-3824 https://www.govinfo.gov/content/pkg/GOVPUB-C13-69e03118c08f51d2cc87908136164e48/pdf/GOVPUB-C13-69e03118c08f51d2cc87908136164e48.pdf https://purl.fdlp.gov/GPO/gpo98943
001069345,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032870, 0247-D (online), C 13.58:88-3825," Center for Electronics and Electrical Engineering technical publication announcements covering center programs, October to December 1987, with 1988 CEEE events calendar / ", NBSIR;  88-3825. , https://doi.org/10.6028/NBS.IR.88-3825 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b57893f9847e3dd0458282a271defbbf/pdf/GOVPUB-C13-b57893f9847e3dd0458282a271defbbf.pdf https://purl.fdlp.gov/GPO/gpo102101
001069346,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032871, 0247-D (online), C 13.58:88-3829, Technical and economic analysis of CFC-blown insulations and substitutes for residential and commercial construction / , NBSIR;  88-3829. , https://doi.org/10.6028/NBS.IR.88-3829 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1b413c4d93ffcc4369196b9eaa02f355/pdf/GOVPUB-C13-1b413c4d93ffcc4369196b9eaa02f355.pdf https://purl.fdlp.gov/GPO/gpo95516
001069347,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907156, 0247-D (online), C 13.58:87-3510, Fire toxicity scaling / , NBSIR;  87-3510. , https://doi.org/10.6028/NBS.IR.87-3510 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fea0fb74b7feef287c01f7d640d38f0c/pdf/GOVPUB-C13-fea0fb74b7feef287c01f7d640d38f0c.pdf https://purl.fdlp.gov/GPO/gpo105376
001069348,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032873, 0247-D (online), C 13.58:88-3836, The High Level Machine-tool Control System / , NBSIR;  88-3836. , https://doi.org/10.6028/NBS.IR.88-3836 https://www.govinfo.gov/content/pkg/GOVPUB-C13-13ec724b3657b9fae4cdbaf450ed9f76/pdf/GOVPUB-C13-13ec724b3657b9fae4cdbaf450ed9f76.pdf https://purl.fdlp.gov/GPO/gpo95234
001069349,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032874, 0247-D (online), C 13.58:88-3830, The ICST-NBS Information Resource Dictionary System command language prototype / , NBSIR;  88-3830. , https://doi.org/10.6028/NBS.IR.88-3830 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3835541c1b48b214036ccd028b2508fb/pdf/GOVPUB-C13-3835541c1b48b214036ccd028b2508fb.pdf https://purl.fdlp.gov/GPO/gpo96702
001069350,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032875, 0247-D (online), C 13.58:88-3832, Real-time control system modifications for a deburring robot user reference manual / , NBSIR;  88-3832. , https://doi.org/10.6028/NBS.IR.88-3832 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8fdbeae5d48a9da8440934a23082e55d/pdf/GOVPUB-C13-8fdbeae5d48a9da8440934a23082e55d.pdf https://purl.fdlp.gov/GPO/gpo100613
001069351,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032876, 0247-D (online), C 13.58:88-3833, NIST serial holdings 1988 / , NBSIR;  88-3833. , https://doi.org/10.6028/NBS.IR.88-3833 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6eb856557141611fd8a920d15ad7e97b/pdf/GOVPUB-C13-6eb856557141611fd8a920d15ad7e97b.pdf https://purl.fdlp.gov/GPO/gpo99121
001069352,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907157, 0247-D (online), C 13.58:87-3532, Model for the nuclear effects of the dt[mu] fusing state / , NBSIR;  87-3532. , https://doi.org/10.6028/NBS.IR.87-3532 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ec4225e262d09860a4bc9e449eaddd39/pdf/GOVPUB-C13-ec4225e262d09860a4bc9e449eaddd39.pdf https://purl.fdlp.gov/GPO/gpo104639
001069353,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907158, 0247-D (online), C 13.58:87-3534, DCTDOS :  neutron and gamma penetration in composite duct systems /, NBSIR;  87-3534. , https://doi.org/10.6028/NBS.IR.87-3534 https://www.govinfo.gov/content/pkg/GOVPUB-C13-efd90fb6221d868d9822d8b4af5450bd/pdf/GOVPUB-C13-efd90fb6221d868d9822d8b4af5450bd.pdf https://purl.fdlp.gov/GPO/gpo104783
001069354,160705s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)953032896, 0247-D (online), C 13.58:88-3854," Center for Electronics and Engineering technical publication announcements covering center programs, January to March 1988, with 1988 CEEE events calendar / ", NBSIR;  88-3854. , https://doi.org/10.6028/NBS.IR.88-3854 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8ab4e9e00932e79d0158bfec695ae328/pdf/GOVPUB-C13-8ab4e9e00932e79d0158bfec695ae328.pdf https://purl.fdlp.gov/GPO/gpo100407
001069355,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907159, 0247-D (online), C 13.58:87-3535, Ceiling jet-driven wall flows in compartment fires / , NBSIR;  87-3535. , https://doi.org/10.6028/NBS.IR.87-3535 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fb12125fcb1d86552565d0d22f8f7a19/pdf/GOVPUB-C13-fb12125fcb1d86552565d0d22f8f7a19.pdf https://purl.fdlp.gov/GPO/gpo105225
001069356,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907160, 0247-D (online), C 13.58:87-3536, A methodology for broadband token passing bus interoperability testing / , NBSIR;  87-3536. , https://doi.org/10.6028/NBS.IR.87-3536 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6c13eb9d3bc76cee1f9cc18d4a86dc7d/pdf/GOVPUB-C13-6c13eb9d3bc76cee1f9cc18d4a86dc7d.pdf https://purl.fdlp.gov/GPO/gpo99025
001069357,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907161, 0247-D (online), C 13.58:87-3537, Performance of instantaneous gas-fired water heaters / , NBSIR;  87-3537. , https://doi.org/10.6028/NBS.IR.87-3537 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9fdb88109d2d1f60f81c2fa08b816853/pdf/GOVPUB-C13-9fdb88109d2d1f60f81c2fa08b816853.pdf https://purl.fdlp.gov/GPO/gpo101218
001069358,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907162, 0247-D (online), C 13.58:87-3516," Computer science and technology :  workshop on factory communications March 17-18, 1987 /", NBSIR;  87-3516. , https://doi.org/10.6028/NBS.IR.87-3516 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a641d7e1d4352c2d1b519841e33e8a0a/pdf/GOVPUB-C13-a641d7e1d4352c2d1b519841e33e8a0a.pdf https://purl.fdlp.gov/GPO/gpo101492
001069359,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907163, 0247-D (online), C 13.58:87-3517, The cooling effect of a single evaporating droplet on a hot semi-infinite metal body / , NBSIR;  87-3517. , https://doi.org/10.6028/NBS.IR.87-3517 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1e46ad8c9c7601b5d01167d85f0b0c6f/pdf/GOVPUB-C13-1e46ad8c9c7601b5d01167d85f0b0c6f.pdf https://purl.fdlp.gov/GPO/gpo95723
001069360,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907164, 0247-D (online), C 13.58:87-3518, Characterization of long term controlled release dynamics and identification of butyltin species released from OMP impregnated wood pilings / , NBSIR;  87-3518. , https://doi.org/10.6028/NBS.IR.87-3518 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8f0b700e42bf49488059ce16dcca5094/pdf/GOVPUB-C13-8f0b700e42bf49488059ce16dcca5094.pdf https://purl.fdlp.gov/GPO/gpo100586
