001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001076374,160829s1955\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470300,, C 13.38:4037, Shrinkage stresses in masonry walls :  progress report no. 2 /, NBS report ; 4037 , https://dx.doi.org/10.6028/NBS.RPT.4037 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0d401f30ae4527a800732ec35dd6b056/pdf/GOVPUB-C13-0d401f30ae4527a800732ec35dd6b056.pdf https://purl.fdlp.gov/GPO/gpo94820
001076375,161006s1971\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982496,, C 13.38:10579, A refinement of the crystal structure of CaHPO sub 4 (synthetic monetite) :  progress report /, NBS report ; 10579 , https://dx.doi.org/10.6028/NBS.RPT.10579 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0d974d0bc4d4c0173ecdd4846108b555/pdf/GOVPUB-C13-0d974d0bc4d4c0173ecdd4846108b555.pdf https://purl.fdlp.gov/GPO/gpo94924
001076376,160829s1954\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470082,, C 13.38:3258, A multi-channel pulse height analyzer using a CR storage tube / , NBS report ; 3258 , https://dx.doi.org/10.6028/NBS.RPT.3258 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0dda7077830da4f26f488ba26bbe7cf7/pdf/GOVPUB-C13-0dda7077830da4f26f488ba26bbe7cf7.pdf https://purl.fdlp.gov/GPO/gpo94823
001076377,161006s1954\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982887,, C 13.38:3052, Some computational problems in algebraic number theory / , NBS report ; 3052 , https://dx.doi.org/10.6028/NBS.RPT.3052 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0de2cc2d3ada4f05a1822ad5099ece54/pdf/GOVPUB-C13-0de2cc2d3ada4f05a1822ad5099ece54.pdf https://purl.fdlp.gov/GPO/gpo94933
001076378,160829s1955\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470297,, C 13.38:4150, Performance tests of two 1-inch Glasfloss throwaway-type air filters (in tandem) / , NBS report ; 4150 , https://dx.doi.org/10.6028/NBS.RPT.4150 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0de99677d77df8b9b15758c806846df4/pdf/GOVPUB-C13-0de99677d77df8b9b15758c806846df4.pdf https://purl.fdlp.gov/GPO/gpo94934
001076379,160829s1954\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470277,, C 13.38:3823, Motorboat fire extinguisher evaluation :  first progress report /, NBS report ; 3823 , https://dx.doi.org/10.6028/NBS.RPT.3823 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0e361869ce4a0f6797f69b877826c260/pdf/GOVPUB-C13-0e361869ce4a0f6797f69b877826c260.pdf https://purl.fdlp.gov/GPO/gpo94949
001076380,160829s1956\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470364,, C 13.38:4683, Steel joist roof deck / , NBS report ; 4683 , https://dx.doi.org/10.6028/NBS.RPT.4683 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0ea0d461c08d3d81d05e908054a38034/pdf/GOVPUB-C13-0ea0d461c08d3d81d05e908054a38034.pdf https://purl.fdlp.gov/GPO/gpo95015
001076381,161006s1968\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982938,, C 13.38:9905," Preliminary report on the thermodynamic properties of selected light-element and some related compounds :  the previous semiannual reports in this series have the NBS report nos. 6297, 6484, 6645, 6928, 7093, 7192, 7437, 7587, 7796, 8033, 8186, 8504, 8628, 8919, 9028, 9389, 9500, 9601, and 9803 /", NBS report ; 9905 , https://dx.doi.org/10.6028/NBS.RPT.9905 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0eb148b5d1231518d0402be3e8cd59fb/pdf/GOVPUB-C13-0eb148b5d1231518d0402be3e8cd59fb.pdf https://purl.fdlp.gov/GPO/gpo94956
001076382,161006s1965\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982674,, C 13.38:9004," Progress report July 1 through September 30, 1965 :  development of methods of test for quality control of porcelain enamels /", NBS report ; 9004 , https://dx.doi.org/10.6028/NBS.RPT.9004 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0eb61eefe94ec400502ed95683a44a18/pdf/GOVPUB-C13-0eb61eefe94ec400502ed95683a44a18.pdf https://purl.fdlp.gov/GPO/gpo94957
001076383,160829s1953\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470201,, C 13.38:2864, Modification of standard Army gasoline lantern / , NBS report ; 2864 , https://dx.doi.org/10.6028/NBS.RPT.2864 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0f13df7f27460cd81357ec36037065fd/pdf/GOVPUB-C13-0f13df7f27460cd81357ec36037065fd.pdf https://purl.fdlp.gov/GPO/gpo95032
001076384,161006s1964\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982606,, C 13.38:8522," Performance characteristics of a ""Ulok"", model 87 BT, disposable, viscous type, synthetic fiber air filter / ", NBS report ; 8522 , https://dx.doi.org/10.6028/NBS.RPT.8522 https://www.govinfo.gov/content/pkg/GOVPUB-C13-10c0b86b428c2f92d166089f3466fe86/pdf/GOVPUB-C13-10c0b86b428c2f92d166089f3466fe86.pdf https://purl.fdlp.gov/GPO/gpo95078
001076385,161006s1951\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982703,, C 13.38:1154, Report for fiscal year 1951 on Application of statistical theory of extreme values to gust-load problems / , NBS report ; 1154 , https://dx.doi.org/10.6028/NBS.RPT.1154 https://www.govinfo.gov/content/pkg/GOVPUB-C13-10d85e0a45787e8e2aae97e92ab10594/pdf/GOVPUB-C13-10d85e0a45787e8e2aae97e92ab10594.pdf https://purl.fdlp.gov/GPO/gpo94989
001076386,161006s1969\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982967,, C 13.38:9996, Microplasticity I :  measurement of small microstrains at ambient temperature /, NBS report ; 9996 , https://dx.doi.org/10.6028/NBS.RPT.9996 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1103a4790564fba51e14e35e7ee9653a/pdf/GOVPUB-C13-1103a4790564fba51e14e35e7ee9653a.pdf https://purl.fdlp.gov/GPO/gpo95084
