001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001075413,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169544, 0247 (online), C 13.10:480-1," LEAA police equipment survey of 1972, volume 1 :  the need for standards /", NBS special publication ;  480-1. , https://doi.org/10.6028/NBS.SP.480-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-51771a7294eee629812a8deac0f1bfb9/pdf/GOVPUB-C13-51771a7294eee629812a8deac0f1bfb9.pdf https://purl.fdlp.gov/GPO/gpo97869
001075414,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169570, 0247 (online), C 13.10:480-2," LEAA police equipment survey of 1972, volume II :  communications equipment and supplies /", NBS special publication ;  480-2. , https://doi.org/10.6028/NBS.SP.480-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c9b04f0ee73942e56b35b11444eab6c5/pdf/GOVPUB-C13-c9b04f0ee73942e56b35b11444eab6c5.pdf https://purl.fdlp.gov/GPO/gpo102954
001075415,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169571, 0247 (online), C 13.10:480-3," LEAA police equipment survey of 1972, volume III :  sirens and emergency warning lights /", NBS special publication ;  480-3. , https://doi.org/10.6028/NBS.SP.480-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fb71b56eb7fa9235daf06137edc379e5/pdf/GOVPUB-C13-fb71b56eb7fa9235daf06137edc379e5.pdf https://purl.fdlp.gov/GPO/gpo105237
001075416,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169572, 0247 (online), C 13.10:480-4," LEAA police equipment survey of 1972, volume IV :  alarms, security equipment, surveillance equipment /", NBS special publication ;  480-4. , https://doi.org/10.6028/NBS.SP.480-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a906d0d0e321a1be8bbf515f9dcdfaab/pdf/GOVPUB-C13-a906d0d0e321a1be8bbf515f9dcdfaab.pdf https://purl.fdlp.gov/GPO/gpo101615
001075417,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169573, 0247 (online), C 13.10:480-5," LEAA police equipment survey of 1972, volume V :  handguns and handgun ammunition /", NBS special publication ;  480-5. , https://doi.org/10.6028/NBS.SP.480-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8d4b37bc3af3f71dfd19e2062259beba/pdf/GOVPUB-C13-8d4b37bc3af3f71dfd19e2062259beba.pdf https://purl.fdlp.gov/GPO/gpo100508
001075419,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169575, 0247 (online), C 13.10:480-7," LEAA police equipment survey of 1972, volume VII :  patrol cars /", NBS special publication ;  480-7. , https://doi.org/10.6028/NBS.SP.480-7 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9d744466647b7a5a9ec4c9b9faec9cb9/pdf/GOVPUB-C13-9d744466647b7a5a9ec4c9b9faec9cb9.pdf https://purl.fdlp.gov/GPO/gpo101147
001075423,151030s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169582, 0247 (online), C 13.10:480-14, Selection and application guide to commercial intrusion alarm systems / , NBS special publication ;  480-14. , https://doi.org/10.6028/NBS.SP.480-14 https://www.govinfo.gov/content/pkg/GOVPUB-C13-11d07340a65b026cb4d71bbca313da7c/pdf/GOVPUB-C13-11d07340a65b026cb4d71bbca313da7c.pdf https://purl.fdlp.gov/GPO/gpo94994
001075429,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169588, 0247 (online), C 13.10:480-21, The Hazard of benzidine to criminal justice personnel / , NBS special publication ;  480-21. , https://doi.org/10.6028/NBS.SP.480-21 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4dd8621166333cf2a11d9c90c45c4b6d/pdf/GOVPUB-C13-4dd8621166333cf2a11d9c90c45c4b6d.pdf https://purl.fdlp.gov/GPO/gpo98217
001075439,151030s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169596, 0247 (online), C 13.10:480-32," The Role of behavioral science in physical security. Proceedings of the second annual symposium, March 23-24, 1977 / ", NBS special publication ;  480-32. , https://doi.org/10.6028/NBS.SP.480-32 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f17aee0b3bd39c2975a7993ecf691808/pdf/GOVPUB-C13-f17aee0b3bd39c2975a7993ecf691808.pdf https://purl.fdlp.gov/GPO/gpo104845
001075443,151030s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169549, 0247 (online), C 13.10:480-36, Some psycho-physical tests of the conspicuities of emergency vehicle warning lights / , NBS special publication ;  480-36. , https://doi.org/10.6028/NBS.SP.480-36 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0e4c1a973ac64cb25bada05837b278c6/pdf/GOVPUB-C13-0e4c1a973ac64cb25bada05837b278c6.pdf https://purl.fdlp.gov/GPO/gpo94829
001075445,151030s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169525, 0247 (online), C 13.10:480-38," The Role of behavioral science in physical science :  proceedings of the third annual symposium, May 2-4, 1978 /", NBS special publication ;  480-38. , https://doi.org/10.6028/NBS.SP.480-38 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3c7430c07ff827796a2793e77f4eb02e/pdf/GOVPUB-C13-3c7430c07ff827796a2793e77f4eb02e.pdf https://purl.fdlp.gov/GPO/gpo97355
001075446,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169396, 0247 (online), C 13.10:480-40, Paint solubility testing / , NBS special publication ;  480-40. , https://doi.org/10.6028/NBS.SP.480-40 https://www.govinfo.gov/content/pkg/GOVPUB-C13-26b6a3302e8fa886059991908443c4c1/pdf/GOVPUB-C13-26b6a3302e8fa886059991908443c4c1.pdf https://purl.fdlp.gov/GPO/gpo95910
001075447,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169397, 0247 (online), C 13.10:480-41, Breath alcohol sampling simulator (BASS) for qualification testing of breath alcohol measurement devices / , NBS special publication ;  480-41. , https://doi.org/10.6028/NBS.SP.480-41 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a21bcfc901c10d0d3f698c0510712732/pdf/GOVPUB-C13-a21bcfc901c10d0d3f698c0510712732.pdf https://purl.fdlp.gov/GPO/gpo101321
001075448,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169375, 0247 (online), C 13.10:480-43, Hydrocarbon vapors standards / , NBS special publication ;  480-43. , https://doi.org/10.6028/NBS.SP.480-43 https://www.govinfo.gov/content/pkg/GOVPUB-C13-503a517c95d6ea6c4e929881f0cfb95f/pdf/GOVPUB-C13-503a517c95d6ea6c4e929881f0cfb95f.pdf https://purl.fdlp.gov/GPO/gpo97818
001075449,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169376, 0247 (online), C 13.10:480-44, Methods of suppressing automotive interference / , NBS special publication ;  480-44. , https://doi.org/10.6028/NBS.SP.480-44 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a18b7dcdce47276e232f059c82377753/pdf/GOVPUB-C13-a18b7dcdce47276e232f059c82377753.pdf https://purl.fdlp.gov/GPO/gpo101302
001075450,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169377, 0247 (online), C 13.10:480-45, Penetration resistance of concrete- a review / , NBS special publication ;  480-45. , https://doi.org/10.6028/NBS.SP.480-45 https://www.govinfo.gov/content/pkg/GOVPUB-C13-efb3647f0f6de8ae6e7bc77a5f652153/pdf/GOVPUB-C13-efb3647f0f6de8ae6e7bc77a5f652153.pdf https://purl.fdlp.gov/GPO/gpo104773
001075451,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169399, 0247 (online), C 13.10:500-1, Foreign and domestic accomplishments in magnetic bubble device technology / , NBS special publication ;  500-1. , https://doi.org/10.6028/NBS.SP.500-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5e54aaa3ffcea0ec8f703b6dae285488/pdf/GOVPUB-C13-5e54aaa3ffcea0ec8f703b6dae285488.pdf https://purl.fdlp.gov/GPO/gpo98505
001075452,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169603, 0247 (online), C 13.10:500-2, Accessing individual records from personal data files using non-unique identifiers / , NBS special publication ;  500-2. , https://doi.org/10.6028/NBS.SP.500-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3affd354cee284c19ebc0610c0f4c1c3/pdf/GOVPUB-C13-3affd354cee284c19ebc0610c0f4c1c3.pdf https://purl.fdlp.gov/GPO/gpo96782
001075455,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169378, 0247 (online), C 13.10:500-5, Impact of charge-transfer device technology on computer systems / , NBS special publication ;  500-5. , https://doi.org/10.6028/NBS.SP.500-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-83ccdd490eb9ab9cfb1a22cdd3357c88/pdf/GOVPUB-C13-83ccdd490eb9ab9cfb1a22cdd3357c88.pdf https://purl.fdlp.gov/GPO/gpo99967
001075456,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169479, 0247 (online), C 13.10:500-6, Computer network interconnection / , NBS special publication ;  500-6. , https://doi.org/10.6028/NBS.SP.500-6 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7a09b307903fe8f3ca66ee1d055dc861/pdf/GOVPUB-C13-7a09b307903fe8f3ca66ee1d055dc861.pdf https://purl.fdlp.gov/GPO/gpo99597
001075458,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169481, 0247 (online), C 13.10:500-8, Workshop on standards for image pattern recognition / , NBS special publication ;  500-8. , https://doi.org/10.6028/NBS.SP.500-8 https://www.govinfo.gov/content/pkg/GOVPUB-C13-929b5201fc3ce2a8dd0c9184b7ec86b3/pdf/GOVPUB-C13-929b5201fc3ce2a8dd0c9184b7ec86b3.pdf https://purl.fdlp.gov/GPO/gpo100720
001075461,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169515, 0247 (online), C 13.10:500-11, Computer software management / , NBS special publication ;  500-11. , https://doi.org/10.6028/NBS.SP.500-11 https://www.govinfo.gov/content/pkg/GOVPUB-C13-13824f8bce231dce9163149c1fcfa0b4/pdf/GOVPUB-C13-13824f8bce231dce9163149c1fcfa0b4.pdf https://purl.fdlp.gov/GPO/gpo95214
001075462,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169516, 0247 (online), C 13.10:500-12, Data compression / , NBS special publication ;  500-12. , https://doi.org/10.6028/NBS.SP.500-12 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d77bdfcb56c2cec2ca85497a5286fddf/pdf/GOVPUB-C13-d77bdfcb56c2cec2ca85497a5286fddf.pdf https://purl.fdlp.gov/GPO/gpo103514
001075464,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169518, 0247 (online), C 13.10:500-14, Software tools / , NBS special publication ;  500-14. , https://doi.org/10.6028/NBS.SP.500-14 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4a20263c4aeac6dec3d2efd07b2be904/pdf/GOVPUB-C13-4a20263c4aeac6dec3d2efd07b2be904.pdf https://purl.fdlp.gov/GPO/gpo97582
001075465,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169610, 0247 (online), C 13.10:500-15, Documentation of computer programs and automated data systems / , NBS special publication ;  500-15. , https://doi.org/10.6028/NBS.SP.500-15 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a7a5cfbdc9dfbce9df0d221e760fdcfb/pdf/GOVPUB-C13-a7a5cfbdc9dfbce9df0d221e760fdcfb.pdf https://purl.fdlp.gov/GPO/gpo101551
001075468,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169364, 0247 (online), C 13.10:500-18, Computer performance evaluation users group (CPEUG) / , NBS special publication ;  500-18. , https://doi.org/10.6028/NBS.SP.500-18 https://www.govinfo.gov/content/pkg/GOVPUB-C13-833b6767f410adf7a4b909bf8725dd91/pdf/GOVPUB-C13-833b6767f410adf7a4b909bf8725dd91.pdf https://purl.fdlp.gov/GPO/gpo99951
001075469,151030s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169617, 0247 (online), C 13.10:500-19, Audit and evaluation of computer security / , NBS special publication ;  500-19. , https://doi.org/10.6028/NBS.SP.500-19 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f7e6c95620472ca0ecbf1c67c395bc31/pdf/GOVPUB-C13-f7e6c95620472ca0ecbf1c67c395bc31.pdf https://purl.fdlp.gov/GPO/gpo105094
001075472,151030s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169629, 0247 (online), C 13.10:500-24, Performance assurance and data integrity practices / , NBS special publication ;  500-24. , https://doi.org/10.6028/NBS.SP.500-24 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7dae20e83439025656df41f53e871880/pdf/GOVPUB-C13-7dae20e83439025656df41f53e871880.pdf https://purl.fdlp.gov/GPO/gpo99728
001075476,151030s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169633, 0247 (online), C 13.10:500-28, Database administration / , NBS special publication ;  500-28. , https://doi.org/10.6028/NBS.SP.500-28 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b7608b07bc522cd3747bbb5c81620b5f/pdf/GOVPUB-C13-b7608b07bc522cd3747bbb5c81620b5f.pdf https://purl.fdlp.gov/GPO/gpo102181
001075477,151030s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169634, 0247 (online), C 13.10:500-29, NBS/RIA robotics research workshop / , NBS special publication ;  500-29. , https://doi.org/10.6028/NBS.SP.500-29 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e1da7d1cfdb3440f4fd9e6ec6cbc60ba/pdf/GOVPUB-C13-e1da7d1cfdb3440f4fd9e6ec6cbc60ba.pdf https://purl.fdlp.gov/GPO/gpo104194
001075479,151030s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169637, 0247 (online), C 13.10:500-31, Local area networking / , NBS special publication ;  500-31. , https://doi.org/10.6028/NBS.SP.500-31 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a919c30cdefcc0465d19df74c9e2d050/pdf/GOVPUB-C13-a919c30cdefcc0465d19df74c9e2d050.pdf https://purl.fdlp.gov/GPO/gpo101619
001075487,151030s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169490, 0247 (online), C 13.10:500-39, Computer model documentation / , NBS special publication ;  500-39. , https://doi.org/10.6028/NBS.SP.500-39 https://www.govinfo.gov/content/pkg/GOVPUB-C13-bb5a5e8a303a828333a35948d7883f5b/pdf/GOVPUB-C13-bb5a5e8a303a828333a35948d7883f5b.pdf https://purl.fdlp.gov/GPO/gpo102334
001075488,151030s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169652, 0247 (online), C 13.10:500-40, Guideline on major job accounting systems / , NBS special publication ;  500-40. , https://doi.org/10.6028/NBS.SP.500-40 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d39de4bb7bdbc3a9172cda9587c8da27/pdf/GOVPUB-C13-d39de4bb7bdbc3a9172cda9587c8da27.pdf https://purl.fdlp.gov/GPO/gpo103348
001075489,151030s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169653, 0247 (online), C 13.10:500-41, Computer performance evaluation users group (CPEUG) / , NBS special publication ;  500-41. , https://doi.org/10.6028/NBS.SP.500-41 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3d9ed1db787451ee46cd34eb5b220d41/pdf/GOVPUB-C13-3d9ed1db787451ee46cd34eb5b220d41.pdf https://purl.fdlp.gov/GPO/gpo97007
001075494,151030s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169657, 0247 (online), C 13.10:500-46, Computers in the federal government :  a compilation of statistics 1978 /, NBS special publication ;  500-46. , https://doi.org/10.6028/NBS.SP.500-46 https://www.govinfo.gov/content/pkg/GOVPUB-C13-17593573eedc84f17cc6b7fee1ae2ffb/pdf/GOVPUB-C13-17593573eedc84f17cc6b7fee1ae2ffb.pdf https://purl.fdlp.gov/GPO/gpo95421
001075495,151030s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169658, 0247 (online), C 13.10:500-47, Data base reorganization / , NBS special publication ;  500-47. , https://doi.org/10.6028/NBS.SP.500-47 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aed9e9680897c256441e2904d8c47f0b/pdf/GOVPUB-C13-aed9e9680897c256441e2904d8c47f0b.pdf https://purl.fdlp.gov/GPO/gpo101829
001075503,151030s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169667, 0247 (online), C 13.10:500-55, Election of data entry equipment / , NBS special publication ;  500-55. , https://doi.org/10.6028/NBS.SP.500-55 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4d8bad7457991c8e4621851b01bf3c9d/pdf/GOVPUB-C13-4d8bad7457991c8e4621851b01bf3c9d.pdf https://purl.fdlp.gov/GPO/gpo97713
001075504,151030s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169668, 0247 (online), C 13.10:500-56," Validation, verification, and testing for the individual programmer / ", NBS special publication ;  500-56. , https://doi.org/10.6028/NBS.SP.500-56 https://www.govinfo.gov/content/pkg/GOVPUB-C13-19874d3e11908b29a51a325163dd69bf/pdf/GOVPUB-C13-19874d3e11908b29a51a325163dd69bf.pdf https://purl.fdlp.gov/GPO/gpo95352
001075505,151030s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169669, 0247 (online), C 13.10:500-57, Audit and evaluation of computer security II / , NBS special publication ;  500-57. , https://doi.org/10.6028/NBS.SP.500-57 https://www.govinfo.gov/content/pkg/GOVPUB-C13-557dee2da12b52dcf8459f12c99bc38c/pdf/GOVPUB-C13-557dee2da12b52dcf8459f12c99bc38c.pdf https://purl.fdlp.gov/GPO/gpo98022
001075508,151030s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169680, 0247 (online), C 13.10:500-60, Sizing distributed systems / , NBS special publication ;  500-60. , https://doi.org/10.6028/NBS.SP.500-60 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b48894621b02b8d8c0d949b275b7e006/pdf/GOVPUB-C13-b48894621b02b8d8c0d949b275b7e006.pdf https://purl.fdlp.gov/GPO/gpo102064
001075512,151030s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169694, 0247 (online), C 13.10:500-64, Data base directions / , NBS special publication ;  500-64. , https://doi.org/10.6028/NBS.SP.500-64 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c6b08ab918c98f88610211c21e98d6b9/pdf/GOVPUB-C13-c6b08ab918c98f88610211c21e98d6b9.pdf https://purl.fdlp.gov/GPO/gpo102824
001075513,151030s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169684, 0247 (online), C 13.10:500-65, Computer performance evaluation users group (CPEUG) / , NBS special publication ;  500-65. , https://doi.org/10.6028/NBS.SP.500-65 https://www.govinfo.gov/content/pkg/GOVPUB-C13-563c25a7aa9dbdd038362976d07e6cbb/pdf/GOVPUB-C13-563c25a7aa9dbdd038362976d07e6cbb.pdf https://purl.fdlp.gov/GPO/gpo98044
001075517,151030s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169704, 0247 (online), C 13.10:500-71, Remote record access / , NBS special publication ;  500-71. , https://doi.org/10.6028/NBS.SP.500-71 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cd40a72831f96b5f68f137e19f115c67/pdf/GOVPUB-C13-cd40a72831f96b5f68f137e19f115c67.pdf https://purl.fdlp.gov/GPO/gpo103095
001075522,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169709, 0247 (online), C 13.10:500-76, Database architectures / , NBS special publication ;  500-76. , https://doi.org/10.6028/NBS.SP.500-76 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3cac9cb7d048b38f397af01be9ccd220/pdf/GOVPUB-C13-3cac9cb7d048b38f397af01be9ccd220.pdf https://purl.fdlp.gov/GPO/gpo96973
001075524,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169711, 0247 (online), C 13.10:500-78, NBS programming environment workshop report / , NBS special publication ;  500-78. , https://doi.org/10.6028/NBS.SP.500-78 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1b292b8afaa705fd654e6918bbf03294/pdf/GOVPUB-C13-1b292b8afaa705fd654e6918bbf03294.pdf https://purl.fdlp.gov/GPO/gpo95513
001075525,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169315, 0247 (online), C 13.10:500-79, An assessment and forecast of ADP in the federal government / , NBS special publication ;  500-79. , https://doi.org/10.6028/NBS.SP.500-79 https://www.govinfo.gov/content/pkg/GOVPUB-C13-64533959acf716be83a1ceabaa83e3bb/pdf/GOVPUB-C13-64533959acf716be83a1ceabaa83e3bb.pdf https://purl.fdlp.gov/GPO/gpo98732
001075526,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169670, 0247 (online), C 13.10:500-80, Proceedings of the NBS/IEEE/ACM software tool fair / , NBS special publication ;  500-80. , https://doi.org/10.6028/NBS.SP.500-80 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b7b1d0bcfd32754840a5674a372ab8c1/pdf/GOVPUB-C13-b7b1d0bcfd32754840a5674a372ab8c1.pdf https://purl.fdlp.gov/GPO/gpo102207
001075527,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169550, 0247 (online), C 13.10:500-81, A survey of standardization efforts of coded character sets for text processing / , NBS special publication ;  500-81. , https://doi.org/10.6028/NBS.SP.500-81 https://www.govinfo.gov/content/pkg/GOVPUB-C13-70a19496f137a595f58799edcefe12e9/pdf/GOVPUB-C13-70a19496f137a595f58799edcefe12e9.pdf https://purl.fdlp.gov/GPO/gpo99216
001075528,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169646, 0247 (online), C 13.10:500-82, Final report :  a survey fo software tools usage /, NBS special publication ;  500-82. , https://doi.org/10.6028/NBS.SP.500-82 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c921c64b4b5791d6b4affeb940ef5e87/pdf/GOVPUB-C13-c921c64b4b5791d6b4affeb940ef5e87.pdf https://purl.fdlp.gov/GPO/gpo102935
001075529,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169647, 0247 (online), C 13.10:500-83, Proceedings of the Computer Performance Evaluation Users Group (CPEUG) / , NBS special publication ;  500-83. , https://doi.org/10.6028/NBS.SP.500-83 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7dae79816df4c82a6808870232e6103e/pdf/GOVPUB-C13-7dae79816df4c82a6808870232e6103e.pdf https://purl.fdlp.gov/GPO/gpo100156
001075530,151030s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169648, 0247 (online), C 13.10:500-84, Costs and benefits of database management / , NBS special publication ;  500-84. , https://doi.org/10.6028/NBS.SP.500-84 https://www.govinfo.gov/content/pkg/GOVPUB-C13-80094145784ef36496a0306f8bc9f8dc/pdf/GOVPUB-C13-80094145784ef36496a0306f8bc9f8dc.pdf https://purl.fdlp.gov/GPO/gpo100157
001075531,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169649, 0247 (online), C 13.10:500-85, Executive guide to ADP contingency planning / , NBS special publication ;  500-85. , https://doi.org/10.6028/NBS.SP.500-85 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4217169573e1b56909a0e4e750a70b8b/pdf/GOVPUB-C13-4217169573e1b56909a0e4e750a70b8b.pdf https://purl.fdlp.gov/GPO/gpo97142
001075532,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169650, 0247 (online), C 13.10:500-86, An architecture for database management standards / , NBS special publication ;  500-86. , https://doi.org/10.6028/NBS.SP.500-86 https://www.govinfo.gov/content/pkg/GOVPUB-C13-adf915216b286e216a667e73f7785fdd/pdf/GOVPUB-C13-adf915216b286e216a667e73f7785fdd.pdf https://purl.fdlp.gov/GPO/gpo101796
001075533,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169651, 0247 (online), C 13.10:500-87, Management guide for software documentation / , NBS special publication ;  500-87. , https://doi.org/10.6028/NBS.SP.500-87 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ddd47a2eca7877b72195f405e4a9fb8d/pdf/GOVPUB-C13-ddd47a2eca7877b72195f405e4a9fb8d.pdf https://purl.fdlp.gov/GPO/gpo104019
001075534,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169729, 0247 (online), C 13.10:500-88, Software development tools / , NBS special publication ;  500-88. , https://doi.org/10.6028/NBS.SP.500-88 https://www.govinfo.gov/content/pkg/GOVPUB-C13-06ef17a153b0d5063a4370281c5a47c9/pdf/GOVPUB-C13-06ef17a153b0d5063a4370281c5a47c9.pdf https://purl.fdlp.gov/GPO/gpo94702
001075535,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169730, 0247 (online), C 13.10:500-89, An automated fingerprint identification system / , NBS special publication ;  500-89. , https://doi.org/10.6028/NBS.SP.500-89 https://www.govinfo.gov/content/pkg/GOVPUB-C13-01db60b43dbe482223007ad33995f918/pdf/GOVPUB-C13-01db60b43dbe482223007ad33995f918.pdf https://purl.fdlp.gov/GPO/gpo94555
001075536,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169731, 0247 (online), C 13.10:500-90, Guide to contracting for software conversion / , NBS special publication ;  500-90. , https://doi.org/10.6028/NBS.SP.500-90 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0aba9b83f2273c9289586330d0c18ba8/pdf/GOVPUB-C13-0aba9b83f2273c9289586330d0c18ba8.pdf https://purl.fdlp.gov/GPO/gpo94846
001075537,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169732, 0247 (online), C 13.10:500-91, Introduction of software tools / , NBS special publication ;  500-91. , https://doi.org/10.6028/NBS.SP.500-91 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7cd2998c66cf525173742c983cb12eca/pdf/GOVPUB-C13-7cd2998c66cf525173742c983cb12eca.pdf https://purl.fdlp.gov/GPO/gpo99700
001075538,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169733, 0247 (online), C 13.10:500-92, Data base directions information resource management / , NBS special publication ;  500-92. , https://doi.org/10.6028/NBS.SP.500-92 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aee505483bfeae307e06e09c0d05e9cf/pdf/GOVPUB-C13-aee505483bfeae307e06e09c0d05e9cf.pdf https://purl.fdlp.gov/GPO/gpo101834
001075539,151030s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169734, 0247 (online), C 13.10:500-93," Software validation, verification, and testing technique and tool reference guide / ", NBS special publication ;  500-93. , https://doi.org/10.6028/NBS.SP.500-93 https://www.govinfo.gov/content/pkg/GOVPUB-C13-197865046c29938ba8c8c40bd3d77dd1/pdf/GOVPUB-C13-197865046c29938ba8c8c40bd3d77dd1.pdf https://purl.fdlp.gov/GPO/gpo95349
